Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,32506741.720120434,30036416.961994376,34139387.8908849,41567471.67219869,44667002.01207244,53260077.431109086,62242013.330268905,62068161.071102545,60863963.963963956,64248354.54146556,60058663.31447727,68195855.61497326,81667133.45469822,106657267.36734171,106344854.98609458,113563821.57740392,132201141.44686103,137066290.55007052,138489884.3930636,195990966.96427283,208871687.5561374,222100545.63087264,214991477.84736526,191504899.64524332,199208705.40831414,204848470.14916945,181117222.0262881,182764260.09543887,202246611.77407008,230677994.61423334,261823827.381488,292232681.6121698,298519618.08753884,344438839.641883,312415046.4124125,366887376.561955,414143823.1816477,471122970.87233704,451788486.86463743,440997738.0140776,437525514.240726,420828262.31792223,459976850.26852924,489714518.002333,494197841.11307716,496856295.76752037,518228012.0912896,518180042.24150884,,
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,47274328378.854294,50467431650.1184,53905757720.81046,60496393963.62173,69320094074.12729,74300329652.50073,61634144134.49904,67988908261.05508,71642503355.31519,78860212865.83815,85149253640.79697,90601671637.08054,91337915060.33678,104513553254.38757,126550864082.6493,135367221096.06491,131873606964.22557,152699721135.11768,173796327156.84894,194667468320.36417,235543383601.46097,250076708191.89413,258727224080.52707,273881790993.84268,272607073140.90073,296435460430.099,313955151400.1192,348601867655.9741,374584211824.02356,378016943211.80334,406963354249.8407,362063214739.1859,384521577066.9712,380890164437.89343,432085555561.06024,479585498256.8355,524681300053.1787,550408821354.5118,558117074309.657,597995276003.8992,647681666329.0991,662513570031.7964,695456014025.0748,811668772003.7,941600860447.8546,1075831387110.7483,1220740366779.497,1536036848197.1118,1559693610850.7976,1702714960004.2744,2082393224243.3872,2294130226834.817,2327972502889.8994,2389925602766.9663,2614947275467.624,2733651859001.1494,3011071812937.5273,3433921311742.891,3534066859804.6953,3658209765835.4995,3493120726808.897,4079874340683.105,4327392880815.6377,4494987381110.096,
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,35999878594.04333,37529010103.795815,40561501231.86648,46136363835.41314,45900075440.05333,50553642033.20666,54791062255.4508,54853772525.48563,58697940809.467995,66271375018.25401,74013525325.88321,76093761638.21281,85744484210.13087,109301136624.56206,138668997099.5201,152250584953.4683,164707058357.44748,180995314278.7247,202693630524.2184,238972041379.6464,299156861232.47266,404311362942.5303,376182335241.8556,337782415705.0584,301829555919.1228,288161913898.3759,270024419654.37946,302358754143.8822,318213399666.48505,323805308033.05475,379311825675.4947,405375420644.43225,365094470300.3104,369117626218.3299,377662803286.6299,480483604759.2253,536641887730.2346,564644820351.7632,565924901411.9924,404065822504.73206,428340828932.0077,410381410917.64954,446810537330.9906,562596341824.3505,698496039334.0917,828850789134.691,977634560614.3386,1131743844061.6765,1282823777661.0107,1225403057803.2354,1449562327175.866,1629327277658.5293,1692936639108.2197,1799332280879.882,1876123974059.8906,1670044721688.1665,1523303785527.2104,1660848124029.8801,1782800988574.0088,1836204944040.036,1723193433652.9114,1935057601074.1775,2075397087141.8132,2044578421949.7788,
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,535673252.2603375,584964620.6780449,619322809.7682562,678239329.1190758,711897519.9595743,736573158.260197,723739857.0154641,761981912.4227101,758899950.0,779200000.0,821850000.0,896765214.6261334,1083391757.894863,1308785430.5359118,2042001070.5078971,2442669824.5643144,2500424955.2300572,3138666667.974445,3562333459.8176394,4602416626.917674,6235833335.931598,6992083336.246702,8140416670.058508,7763750003.234897,7757083334.680059,7375918367.346938,4794444444.444445,4797777777.777778,4496910569.105691,4323058823.529411,5068000000.0,5307905882.3529415,5439552941.176471,4669491134.2478,4947181645.552209,5329217747.212581,5759570336.112875,5737771523.101478,6043686653.621894,6808982520.757593,8154342116.1031065,8824849191.035706,9008298228.602732,11305459802.068275,13280291989.575474,15982389018.404148,18369361094.388645,21641620049.93521,27871587349.541267,19172165225.50151,22157920592.366913,25433007437.160465,27334568806.192234,28709859468.859684,29697674913.540836,27026750552.964653,23722678429.807793,24040211327.489758,24569257295.091785,23775659262.57346,20807716174.054626,24496397204.717594,30053446092.012753,27372285697.947723,
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,,866155428.5714287,880027733.3333334,1026737600.0,1025866792.1568627,991047619.0476189,1040952380.9523809,1085714285.7142856,1214666666.6666665,1289904761.9047618,1439238095.2380953,1685162272.4065197,2237556148.510846,2730813385.3262362,3545868575.146389,4328965587.532659,4508191942.160807,5109324009.324009,5968460080.1113,7188863903.636748,8744134354.161522,8428445294.084292,8133580051.70251,8350582747.835413,8254541194.825658,8410226052.611397,9017806654.416904,9696715910.70907,10096245762.435242,10101851744.562693,12290568181.818182,13074782608.695652,15496708060.41837,14608335608.154287,15633174304.090536,18030876599.344402,19587161806.765507,20746210353.844986,21802893587.125954,22943202174.966805,21473528160.778236,22065832448.86228,23141616604.524197,27453902261.462925,31183885241.439552,32272186694.80428,34376664600.589775,38915353866.75699,44859439902.21906,43455740497.30611,46206091937.96283,48123325825.07389,47311401812.67335,48685446413.95297,50271812920.612015,45779494041.92953,44360072680.44765,42163530590.9462,42686504459.800964,41905642418.825035,42491780918.36103,46812290143.34397,44579761022.899284,48529595416.65326,
Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,7566666666.666666,7988888888.888888,8922222222.222221,10355555555.555555,11177777777.777777,11966666666.666666,14100000000.0,15644444444.444445,17500000000.0,19466666666.666668,17863636363.636364,16166666666.666666,20650000000.0,26000000000.0,35414285714.28571,46042857142.85715,51450000000.0,58683333333.33333,65912500000.0,89616129032.25806,68823684210.5263,71180180180.18018,64369325153.37423,61803555555.55556,59937602179.83652,67232758620.68965,75673037037.03703,87190081680.28004,90875175808.72011,107127191328.93495,150655500191.6443,151034731543.62415,159104772991.851,180415757851.61584,130650447499.07123,169319579016.25043,181464408820.09705,189878399894.64328,275941990764.17975,256395932738.43494,274294623164.04333,201753123806.69525,240249071871.10626,314595572145.76733,408865430220.331,506314717661.65546,557076157773.4795,681321124295.9143,770449132861.373,649289324627.7323,776967266305.5303,838785289694.35,880555885492.2687,957799120008.3204,938934609296.9657,864313810469.0094,869682881593.0414,858988492853.742,778972108040.6018,761005915750.9254,720338490327.2477,819865223976.115,907118434653.5048,1118252964260.773,
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,2585955.874118042,2716989.584499944,2968457.9439252336,3411915.4388212687,4122328.666175387,4014748.0540761985,3919072.229925627,3669419.5916494606,3798781.863297992,4065659.434283767,4206128.133704736,4773017.531638222,4118945.161646254,4152550.304164717,4481977.902553885,3862851.8831019406,4574706.211527701,5020513.499205928,7011059.371362042,8454523.247292565,9542900.901365045,10127313.913235849,10535028.14236866,10414399.956479164,11772610.657934083,11922614.198466606,13338597.330073725,13734210.096631981,13795146.209263815,14800503.258274727,15073975.534937706,13964732.327114027,16842672.59528742,19456338.031822786,22798274.979555093,22909979.81630778,24096875.463582467,28450168.692764957,31874434.857881963,28076983.9703819,32105408.47711205,39196957.4908996,39345579.47237578,38615890.63207455,38760982.65400955,36811936.082458735,41629064.22323883,45276595.353314556,48015259.87513561,54123198.5662913,51746594.31485426,60196405.71383929,59065982.08736571,62280311.585217156,
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,2651729807.3880773,2826179031.228388,3101589992.664003,3456579293.4482827,3748840925.06363,3817226546.2293816,4377998825.12047,4565132047.527181,4895251824.059271,5142066811.473275,2851419386.0722456,3050673517.330593,3472787266.0964036,4144104535.4965525,4977337978.35959,5729917839.54264,6472511987.847351,7732598995.10303,9261675709.830719,9804637490.818918,11409228086.746296,13161540377.579163,13927383239.832151,14049883809.008934,12906635133.155684,15328295175.406742,10840864521.23381,7824193222.119082,7406614407.461266,6418799006.802469,6184384225.027124,7197768158.583471,6681997469.312918,6182872707.825234,6550480483.938498,7631431840.499919,9433528150.36609,11158197941.915222,12172790056.373257,12704334195.815088,13371767081.742813,13563990022.364098,14129651895.691141,15211487708.76844,16673062473.398092,18395383647.497456,18619859795.285236,21860434823.480766,27947821397.927227,29400573553.60746,32012892919.369995,34657140096.4836,39650394362.92873,45648857242.314995,49986726460.68049,47413919817.12405,49774409374.453766,53274884532.78861,57003712892.08581,61026731925.92128,66068737786.06392,70655628147.89859,75769974505.01057,79062403820.89198,
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,423145605.04316384,441667334.611947,449158233.3913507,516315231.4490871,589247687.3003503,884502309.953801,925381492.3701526,967240655.1868963,1037379252.4149518,1168556628.8674228,1259554808.903822,1417191656.1668768,1490970180.596388,1701829789.0212657,2098944967.2084405,2359555555.555556,2447300000.0,2936470588.235294,2420260869.5652175,2139025000.0,1244610000.0,1337300000.0,2177500000.0,2240333333.3333335,3615647477.054337,3519695443.525158,3923244049.9579563,6269522042.115557,6508931651.666667,5276480799.338676,4304399310.30967,3321729159.622774,2857457761.909216,3220439044.1894865,3990430446.7121596,5755818842.492457,6044585326.938001,6269333313.171083,6584815846.527538,5998563257.946589,6193246837.096873,5840503868.515731,6178563591.120514,6606884275.23087,7939487547.773837,9239221763.057926,9977647682.969542,11902564494.883343,14440404132.204687,25127805566.658375,26673441430.785694,27871725241.4723,27305915910.78771,28915786516.61233,32612397257.44579,32387183730.10015,29203988696.262615,30744473841.42399,32927025619.679546,35348155095.421455,37600368241.66573,40529788748.67369,45565333210.91079,48768955863.31749,
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,64087694038.233315,74703517902.66425,82709161099.12439,81393558423.44063,77350733982.4458,73945908383.70457,65648559903.05707,52549553403.03042,48213856468.571815,44558831005.062126,50151531591.731674,41882523345.18044,31580639553.82983,32375083934.824116,39309580983.228165,43956163612.043274,52010355753.04612,67220154164.316605,89238865118.52626,111884752475.24753,148733861386.1386,188110390659.51477,121552153444.12442,141209170427.2334,169333835201.5541,182591753827.94882,190498811460.02753,133503871861.7233,91030967789.07175,93355869403.92232,112090505081.73862,130891088293.54999,153883047509.57697,156617722013.3422,199765859570.9353,161989520721.1905,178757021965.0084,
Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,179283983325.45853,170671429477.2847,174832411101.594,184497355904.38867,211436938910.70004,236506106226.70563,260982148283.03192,264287383205.54065,279751126703.5113,313924530024.4161,344989504618.5238,375546641965.74274,430970845861.10455,568082088699.4402,730831878784.0417,808817699010.2468,876610660946.5762,982903482840.2311,1083326323712.7599,1261278825704.2156,1477563776050.564,1594146125937.7173,1565614758904.8062,1532203241864.495,1618911538377.6523,1669917653507.221,1714812333436.1982,1731745201803.5261,1870691833201.5583,2071001497026.2917,2492583798305.059,2345110312251.568,2507023777705.9014,2763258230655.1978,3111484692777.3047,3535669951727.067,3910793518612.3306,4163330637079.0444,4110157937353.243,4001279700314.1196,4372777700546.362,4374920051441.405,4406965160468.005,4911775371854.068,5793585386943.711,6887070884966.935,8120998060294.651,9981041619200.592,12063430678769.28,11970458987155.904,14632242576517.121,17501017014717.953,18676741238950.27,19843459094694.29,20594317216179.516,19830615812257.527,19907655431181.684,21841603589645.914,23375867162686.543,23748825752032.258,22976120181600.29,27390623700501.004,28547068404946.863,29440021018933.504,
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,1242289239.2049348,1547388781.4313347,1710004407.2278535,1539681490.7817352,1975701816.4661474,1890767155.5262198,1809185093.5518777,1597713469.0961058,1593674184.5628517,2004435483.8709676,2137096774.1935482,2807258064.516129,2189418688.804082,3964296443.3525424,4090209681.9717207,3538278046.962361,3667161241.4837246,4114670014.3472,4910254565.578309,7181182224.112271,10163020115.734362,11048301420.630053,9178780076.997133,5102276308.453134,4850238549.618323,4732017873.383685,5880112788.4094715,7367494080.400138,8213538368.846354,8438951476.066442,9298807850.299791,11206176650.907509,12878148790.734764,15002136971.174488,17474588895.891823,19297663096.550636,20515458113.58567,23969739233.896637,25385886977.522835,23983945190.62023,22823270892.10942,20898761742.238617,13606515722.586388,12045638351.85074,13686329890.119078,17362857683.85447,19741420739.890133,23797773024.39923,31119602538.832172,32708319077.517914,41950361211.95806,50342406067.07767,54232266358.781075,61337621933.78566,61496186973.90199,57680327998.668884,57480788390.25813,65006039994.55998,65344576348.2279,62222325807.05779,53668636567.86667,60760798595.54362,70164683290.37762,77240830877.45967,
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,541988586206.897,561940310344.828,603639413793.103,637058551724.138,684144620689.655,741904862068.965,813032758620.69,859620034482.759,940225000000.0,1017438172413.79,1073303000000.0,1164850000000.0,1279110000000.0,1425376000000.0,1545243000000.0,1684904000000.0,1873412000000.0,2081826000000.0,2351599000000.0,2627333000000.0,2857307000000.0,3207041000000.0,3343789000000.0,3634038000000.0,4037613000000.0,4338979000000.0,4579631000000.0,4855215000000.0,5236438000000.0,5641580000000.0,5963144000000.0,6158129000000.0,6520327000000.0,6858559000000.0,7287236000000.0,7639749000000.0,8073122000000.0,8577552000000.0,9062817000000.0,9631172000000.0,10250952000000.0,10581929000000.0,10929108000000.0,11456450000000.0,12217196000000.0,13039197000000.0,13815583000000.0,14474228000000.0,14769862000000.0,14478067000000.0,15048971000000.0,15599732000000.0,16253970000000.0,16880683000000.0,17608138000000.0,18295019000000.0,18804913000000.0,19612102000000.0,20656516000000.0,21539982000000.0,21354105000000.0,23681171000000.0,26006893000000.0,27720709000000.0,
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,8523160592.611115,10722799639.312063,11948815258.113173,13362340337.865679,13800167711.500345,12953801760.241446,13099928447.476797,12899074922.380007,13350461264.996916,13948892215.568863,14744603773.584906,14988971210.838272,17078465982.028242,13760513969.314003,11401421329.197435,9687788512.801842,10134453435.46029,12030023547.88069,14307509838.805326,17330833852.918976,22311393927.88172,29549438883.83379,33689223673.257736,49765676402.449455,60178909297.20801,67517349212.06092,73180037914.91043,80845385809.45294,86196264755.31053,86138288644.17099,69703222282.72784,58695899092.10833,67293639798.39958,66443265418.30865,77340060003.0347,90095926567.4359,101591769702.34315,
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,13066634.000081666,13999965.0000875,14524963.68759078,13708299.062585676,14758296.437592238,15108295.562594427,16099959.750100624,15835106.032778101,15350000.0,16649999.999999998,18450000.0,20051922.326144516,27585804.8653032,30165081.08588167,32923702.728186585,33237225.98806524,32792844.682944816,49353161.85185185,60844771.48148148,71096359.62962963,82340339.62962963,102086539.25925925,113759203.33333333,122255349.62962963,135024987.77777776,145641705.18518516,160846656.66666666,175580647.4074074,200726712.59259257,214745002.2222222,240366666.66666666,254829629.6296296,277955555.5555555,286307407.4074074,289437037.037037,316007407.4074074,331488888.8888889,347770370.3703703,373618518.5185185,390718518.5185185,427946037.037037,462072333.3333333,487763851.8518518,509090888.88888884,549900185.1851852,579948925.9259259,643501148.1481481,713596666.6666666,732663259.2592592,714300259.2592592,720447888.8888888,713796370.3703703,730032592.5925926,764781259.2592592,770899999.9999999,786555555.5555555,814303703.7037036,844040740.7407407,884329629.6296296,910766666.6666666,869111111.111111,872225925.9259259,966492592.5925925,1065962962.9629629,
